"2"	3	49	"0"	"3X49Y"	"trophy"	"trophy.wav"	"trophy_02.jpg"	"tricycle_01.jpg"	"plaque_01.jpg"	"dogbed_01.jpg"	3	4	1	2	0.167814	0.692097	1.01
"2"	3	29	"1"	"3X29Y"	"server"	"server.wav"	"waiter_02.jpg"	"cymbals_01.jpg"	"buffet_01.jpg"	"peninsula_01.jpg"	3	4	1	2	0.156001	0.694005	1.07
"2"	3	48	"1"	"3X48Y"	"yoyo"	"yoyo.wav"	"yoyo_02.jpg"	"yellow_01.jpg"	"frisbee_01.jpg"	"fortunecookie_01.jpg"	2	3	4	1	0.204765	0.701873	1.11
"2"	3	53	"0"	"3X53Y"	"rollerskate"	"rollerskate.wav"	"rollerskate_02.jpg"	"railroadcrossing_01.jpg"	"pogostick_01.jpg"	"camper_01.jpg"	3	4	1	2	0.176008	0.932662	1.26
"2"	3	4	"0"	"3X4Y"	"cantaloupe"	"cantaloupe.wav"	"cantaloupe_02.jpg"	"cabinet_01.jpg"	"peach_01.jpg"	"santa_01.jpg"	2	3	4	1	0.502	1.03	1.58
"2"	3	24	"0"	"3X24Y"	"janitor"	"janitor.wav"	"janitor_02.jpg"	"jaguar_01.jpg"	"plunger_01.jpg"	"ketchup_01.jpg"	2	3	4	1	0.236	0.8	1.25
"2"	3	57	"0"	"3X57Y"	"stroller"	"stroller.wav"	"stroller_02.jpg"	"stretch_01.jpg"	"carseat_01.jpg"	"rubikscube_01.jpg"	3	4	1	2	0.131755	0.927982	1.23
"2"	3	45	"1"	"3X45Y"	"fishingrod"	"fishingrod.wav"	"fishingpole_02.jpg"	"firestation_01.jpg"	"fishingbob_01.jpg"	"trafficcone_01.jpg"	3	4	1	2	0.208688	0.954167	1.17
"2"	3	38	"1"	"3X38Y"	"paintbrush"	"paintbrush.wav"	"paintbrush_02.jpg"	"passport_01.jpg"	"canvas_01.jpg"	"chessboard_01.jpg"	4	1	2	3	0.164981	0.910258	1.15
"2"	3	20	"1"	"3X20Y"	"ladle"	"ladle.wav"	"ladle_02.jpg"	"lapel_01.jpg"	"colander_01.jpg"	"magazine_01.jpg"	2	3	4	1	0.087444	0.647605	1.01
"2"	3	56	"1"	"3X56Y"	"skateboard"	"skateboard.wav"	"skateboard_02.jpg"	"skylight_01.jpg"	"wagon_01.jpg"	"barre_01.jpg"	2	3	4	1	0.178231	0.95743	1.275917
"2"	3	34	"0"	"3X34Y"	"jackhammer"	"jackhammer.wav"	"jackhammer_02.jpg"	"javelin_01.jpg"	"constructionworker_01.jpg"	"garland_01.jpg"	4	1	2	3	0.167068	0.965372	1.29
"2"	3	40	"0"	"3X40Y"	"pliers"	"pliers.wav"	"pliers_02.jpg"	"playground_01.jpg"	"crowbar_01.jpg"	"discoball_01.jpg"	2	3	4	1	0.154223	0.811025	1.06
"2"	3	41	"0"	"3X41Y"	"boxinggloves"	"boxinggloves.wav"	"boxinggloves_02.jpg"	"bonfire_01.jpg"	"kneepads_01.jpg"	"frosting_01.jpg"	3	4	1	2	0.224324	1.224263	1.419688
"2"	3	59	"1"	"3X59Y"	"parachute"	"parachute.wav"	"parachute_02.jpg"	"parkinglot_01.jpg"	"airplane_01.jpg"	"doorknob_01.jpg"	1	2	3	4	0.148529	0.755114	0.94
"2"	3	27	"0"	"3X27Y"	"ballerina"	"ballerina.wav"	"ballerina_02.jpg"	"bandana_01.jpg"	"iceskater_01.jpg"	"potatochips_01.jpg"	1	2	3	4	0.236	0.914	1.38
"2"	3	47	"1"	"3X47Y"	"jumprope"	"jumprope.wav"	"jumprope_02.jpg"	"jewelry_01.jpg"	"punchingbag_01.jpg"	"cinnamonroll_01.jpg"	1	2	3	4	0.209154	0.880921	1.2
"2"	3	33	"0"	"3X33Y"	"anvil"	"anvil.wav"	"anvil_02.jpg"	"anthill_01.jpg"	"weight_01.jpg"	"pocket_01.jpg"	3	4	1	2	0.19875	0.743065	1.17
"2"	3	5	"1"	"3X5Y"	"garlic"	"garlic.wav"	"garlic_02.jpg"	"goalie_01.jpg"	"onion_01.jpg"	"waterbottle_01.jpg"	3	4	1	2	0.241	0.718	1.11
"2"	3	60	"1"	"3X60Y"	"blimp"	"blimp.wav"	"blimp_02.jpg"	"blue_01.jpg"	"hotairballoon_01.jpg"	"qtips_01.jpg"	2	3	4	1	0.171588	0.534912	0.92
"2"	3	54	"1"	"3X54Y"	"cruiseship"	"cruiseship.wav"	"cruiseship_02.jpg"	"crayons_01.jpg"	"sailboat_01.jpg"	"magnifyingglass_01.jpg"	4	1	2	3	0.227	0.834	1.24
"2"	3	10	"0"	"3X10Y"	"pomegranate"	"pomegranate.wav"	"pomegranate_02.jpg"	"pajamas_01.jpg"	"apricot_01.jpg"	"filecabinet_01.jpg"	4	1	2	3	0.239	0.886	1.36
"2"	3	12	"1"	"3X12Y"	"taperecorder"	"taperecorder.wav"	"taperecorder_02.jpg"	"tightropewalker_01.jpg"	"camcorder_01.jpg"	"chart_01.jpg"	2	3	4	1	0.167937	1.022261	1.22
"2"	3	9	"0"	"3X9Y"	"asparagus"	"asparagus.wav"	"asparagus_02.jpg"	"accountant_01.jpg"	"spinach_01.jpg"	"tanktop_01.jpg"	3	4	1	2	0.179004	1.288763	1.43
"2"	3	39	"0"	"3X39Y"	"pitchfork"	"pitchfork.wav"	"pitchfork_02.jpg"	"palace_01.jpg"	"tiller_01.jpg"	"grilledcheese_01.jpg"	1	2	3	4	0.204289	0.808544	1.095333
"2"	3	15	"0"	"3X15Y"	"chopsticks"	"chopsticks.wav"	"chopsticks_02.jpg"	"cheerleader_01.jpg"	"wasabi_01.jpg"	"dachshund_01.jpg"	1	2	3	4	0.201657	1.101947	1.26
"2"	3	35	"1"	"3X35Y"	"tapemeasure"	"tapemeasure.wav"	"tapemeasure_02.jpg"	"typewriter_01.jpg"	"level_01.jpg"	"chandelier_01.jpg"	1	2	3	4	0.242	0.917	1.31
"2"	3	51	"0"	"3X51Y"	"unicycle"	"unicycle.wav"	"unicycle_02.jpg"	"yogurt_01.jpg"	"trapeze_01.jpg"	"cereal_01.jpg"	1	2	3	4	0.195098	0.934204	1.16
"2"	3	14	"0"	"3X14Y"	"sharpener"	"sharpener.wav"	"pencilsharpener_02.jpg"	"sheep_01.jpg"	"textbook_01.jpg"	"hedgehog_01.jpg"	4	1	2	3	0.171709	1.078291	1.25
"2"	3	32	"1"	"3X32Y"	"lawnmower"	"lawnmower.wav"	"lawnmower_02.jpg"	"lifeguard_01.jpg"	"snowblower_01.jpg"	"chalkboard_01.jpg"	2	3	4	1	0.198456	0.890091	1.24
"2"	3	55	"0"	"3X55Y"	"steeringwheel"	"steeringwheel.wav"	"steeringwheel_02.jpg"	"stingray_01.jpg"	"windshield_01.jpg"	"porch_01.jpg"	1	2	3	4	0.181671	1.014988	1.36
"2"	3	17	"0"	"3X17Y"	"tripod"	"tripod.wav"	"tripod_02.jpg"	"traincar_01.jpg"	"tvstand_01.jpg"	"cannoli_01.jpg"	3	4	1	2	0.157855	0.829622	1.2
"2"	3	23	"0"	"3X23Y"	"bartender"	"bartender.wav"	"bartender_02.jpg"	"beekeeper_01.jpg"	"wine_01.jpg"	"windsock_01.jpg"	1	2	3	4	0.236249	1.002308	1.12
"2"	3	11	"1"	"3X11Y"	"wateringcan"	"wateringcan.wav"	"wateringcan_02.jpg"	"winebottle_01.jpg"	"sprinkler_01.jpg"	"pharmacy_01.jpg"	1	2	3	4	0.175936	1.021064	1.3
"2"	3	22	"0"	"3X22Y"	"butcher"	"butcher.wav"	"butcher_02.jpg"	"buffalo_01.jpg"	"steak_01.jpg"	"newspaper_01.jpg"	4	1	2	3	0.228	0.609	1.07
"2"	3	37	"1"	"3X37Y"	"screwdriver"	"screwdriver.wav"	"screwdriver_02.jpg"	"scarecrow_01.jpg"	"toolbox_01.jpg"	"RV_01.jpg"	3	4	1	2	0.177502	0.965665	1.22
"2"	3	52	"1"	"3X52Y"	"submarine"	"submarine.wav"	"submarine_02.jpg"	"saladbar_01.jpg"	"battleship_01.jpg"	"bagel_01.jpg"	2	3	4	1	0.064487	0.890537	1.19
"2"	3	30	"0"	"3X30Y"	"dentist"	"dentist.wav"	"dentist_02.jpg"	"dive_01.jpg"	"nurse_01.jpg"	"cashregister_01.jpg"	4	1	2	3	0.213598	0.893529	1.27
"2"	3	19	"0"	"3X19Y"	"corkscrew"	"corkscrew.wav"	"corkscrew_02.jpg"	"cowgirl_01.jpg"	"bottleopener_01.jpg"	"chandelier_01.jpg"	1	2	3	4	0.173652	0.802852	1.128063
"2"	3	50	"0"	"3X50Y"	"seesaw"	"seesaw.wav"	"seesaw_02.jpg"	"sinkhole_01.jpg"	"monkeybars_01.jpg"	"wineglass_01.jpg"	4	1	2	3	0.138625	0.831482	1.27
"2"	3	6	"0"	"3X6Y"	"cucumber"	"cucumber.wav"	"cucumber_02.jpg"	"carkeys_01.jpg"	"lettuce_01.jpg"	"frenchfries_01.jpg"	4	1	2	3	0.234	0.86	1.32
"2"	3	26	"1"	"3X26Y"	"mechanic"	"mechanic.wav"	"mechanic_02.jpg"	"marshmallow_01.jpg"	"toolbox_01.jpg"	"wineglass_01.jpg"	4	1	2	3	0.235	0.857	1.25
"2"	3	42	"1"	"3X42Y"	"tennisracket"	"tennisracket.wav"	"tennisracket_02.jpg"	"teacup_01.jpg"	"golfclub_01.jpg"	"slinky_01.jpg"	4	1	2	3	0.170069	0.956647	1.2
