Session_Name_	Trial_Index_	Trial_Recycled_	Needs_recalibrate	RESPONSE	gaze_in_CIRCLE	list	item	condition	unique_id	target	audio_s	phonemic_distractor	semantic_distractor	unrelated_distractor	target_location	phonemic_location	semantic_location	unrelated_location	timepoint_onset	timepoint_offset	audio_end	targetword	ispractice	ACCURACY	RT
120721_2	28	False	0	target	False	2	47	1	2X47Y	jumprope_02.jpg	jumprope.wav	jewelry_01.jpg	punchingbag_01.jpg	cinnamonroll_01.jpg	4	1	2	3	0.209154	0.880921	1.2	jumprope	2	1	2428
120721_2	29	False	0	target	False	2	13	0	2X13Y	clothespin_02.jpg	clothespin.wav	classroom_01.jpg	washboard_01.jpg	headband_01.jpg	2	3	4	1	0.116083	0.864509	1.2	clothespin	2	1	2031
120721_2	30	False	0	target	False	2	54	1	2X54Y	cruiseship_02.jpg	cruiseship.wav	crayons_01.jpg	sailboat_01.jpg	magnifyingglass_01.jpg	3	4	1	2	0.227	0.834	1.24	cruiseship	2	1	1842
120721_2	31	False	0	target	False	2	52	1	2X52Y	submarine_02.jpg	submarine.wav	saladbar_01.jpg	battleship_01.jpg	bagel_01.jpg	1	2	3	4	0.064487	0.890537	1.19	submarine	2	1	1961
120721_2	32	False	0	target	False	2	3	1	2X3Y	artichoke_02.jpg	artichoke.wav	artist_01.jpg	shallots_01.jpg	markerboard_01.jpg	4	1	2	3	0.181909	1.288763	1.194604	artichoke	2	1	2144
120721_2	33	False	0	target	False	2	14	0	2X14Y	pencilsharpener_02.jpg	sharpener.wav	sheep_01.jpg	textbook_01.jpg	hedgehog_01.jpg	3	4	1	2	0.171709	1.078291	1.25	sharpener	2	1	2311
120721_2	34	False	0	target	False	2	25	1	2X25Y	astronaut_02.jpg	astronaut.wav	abacus_01.jpg	rocket_01.jpg	bagel_01.jpg	2	3	4	1	0.24	0.881	1.31	astronaut	2	1	1735
120721_2	35	False	0	target	False	2	28	1	2X28Y	policeman_02.jpg	policeman.wav	picnic_01.jpg	badge_01.jpg	beehive_01.jpg	1	2	3	4	0.151552	0.963331	1.27	policeman	2	1	1991
120721_2	36	False	0	target	False	2	56	1	2X56Y	skateboard_02.jpg	skateboard.wav	skylight_01.jpg	wagon_01.jpg	barre_01.jpg	1	2	3	4	0.178231	0.95743	1.275917	skateboard	2	1	1862
120721_2	37	False	0	target	False	2	49	0	2X49Y	trophy_02.jpg	trophy.wav	tricycle_01.jpg	plaque_01.jpg	dogbed_01.jpg	2	3	4	1	0.167814	0.692097	1.01	trophy	2	1	1447
120721_2	38	False	0	target	False	2	20	1	2X20Y	ladle_02.jpg	ladle.wav	lapel_01.jpg	colander_01.jpg	magazine_01.jpg	1	2	3	4	0.087444	0.647605	1.01	ladle	2	1	1786
120721_2	39	False	0	target	False	2	1	1	2X1Y	honeydew_02.jpg	honeydew.wav	haystack_01.jpg	watermelon_01.jpg	plumber_01.jpg	2	3	4	1	0.165	0.788	1.24	honeydew	2	1	2119
120721_2	40	False	0	target	False	2	44	0	2X44Y	dartboard_02.jpg	dartboard.wav	defibrillator_01.jpg	crossbow_01.jpg	bullhorn_01.jpg	1	2	3	4	0.212401	0.852393	1.204563	dartboard	2	1	1934
120721_2	41	False	0	target	False	2	43	1	2X43Y	golfclub_02.jpg	golfclub.wav	gutters_01.jpg	tee_01.jpg	blender_01.jpg	4	1	2	3	0.239	0.833	1.24	golfclub	2	1	1981
120721_2	42	False	0	target	False	2	5	1	2X5Y	garlic_02.jpg	garlic.wav	goalie_01.jpg	onion_01.jpg	waterbottle_01.jpg	2	3	4	1	0.241	0.718	1.11	garlic	2	1	1779
120721_2	43	False	0	target	False	2	6	0	2X6Y	cucumber_02.jpg	cucumber.wav	carkeys_01.jpg	lettuce_01.jpg	frenchfries_01.jpg	3	4	1	2	0.234	0.86	1.32	cucumber	2	1	1873
120721_2	44	False	0	target	False	2	21	1	2X21Y	photographer_02.jpg	photographer.wav	fedora_01.jpg	gymnast_01.jpg	hotdog_01.jpg	2	3	4	1	0.216	1.062	1.52	photographer	2	1	1926
120721_2	45	False	0	target	False	2	33	0	2X33Y	anvil_02.jpg	anvil.wav	anthill_01.jpg	weight_01.jpg	pocket_01.jpg	2	3	4	1	0.19875	0.743065	1.17	anvil	2	1	3029
120721_2	46	False	0	target	False	2	15	0	2X15Y	chopsticks_02.jpg	chopsticks.wav	cheerleader_01.jpg	wasabi_01.jpg	dachshund_01.jpg	4	1	2	3	0.201657	1.101947	1.26	chopsticks	2	1	2152
120721_2	47	False	0	target	False	2	60	1	2X60Y	blimp_02.jpg	blimp.wav	blue_01.jpg	hotairballoon_01.jpg	qtips_01.jpg	1	2	3	4	0.171588	0.534912	0.92	blimp	2	1	1864
120721_2	48	False	0	target	False	2	39	0	2X39Y	pitchfork_02.jpg	pitchfork.wav	palace_01.jpg	tiller_01.jpg	grilledcheese_01.jpg	4	1	2	3	0.204289	0.808544	1.095333	pitchfork	2	1	2211
120721_2	49	False	0	target	False	2	37	1	2X37Y	screwdriver_02.jpg	screwdriver.wav	scarecrow_01.jpg	toolbox_01.jpg	RV_01.jpg	2	3	4	1	0.177502	0.965665	1.22	screwdriver	2	1	2232
