IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,BIN_START_TIME,BIN_END_TIME,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,TRIAL_START_TIME,RESPONSE,condition,item,list,phonemic_location,semantic_location,target_location,targetword,unrelated_location,timepoint_offset,timepoint_onset,target
1,Onset-to-mouseclick,308613_1,Trial: 2,2,10,500,548,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,11,550,598,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,12,600,648,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,13,650,698,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,14,700,748,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,15,750,798,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,16,800,848,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,17,850,898,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,18,900,948,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,19,950,998,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,20,1000,1048,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,21,1050,1098,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,22,1100,1148,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,23,1150,1198,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,24,1200,1248,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,25,1250,1298,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,26,1300,1348,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,27,1350,1398,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,28,1400,1448,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,29,1450,1498,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,30,1500,1548,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,31,1550,1598,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,32,1600,1648,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,33,1650,1698,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,34,1700,1748,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,35,1750,1798,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,36,1800,1848,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,37,1850,1898,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,38,1900,1948,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,39,1950,1998,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,40,2000,2048,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,41,2050,2098,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,42,2100,2148,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,43,2150,2198,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,44,2200,2248,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,45,2250,2298,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,46,2300,2348,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,47,2350,2398,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,48,2400,2448,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,49,2450,2498,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,50,2500,2548,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,51,2550,2598,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,52,2600,2648,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,53,2650,2698,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,54,2700,2748,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,55,2750,2798,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,56,2800,2848,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,57,2850,2898,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,58,2900,2948,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,59,2950,2998,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,60,3000,3048,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,61,3050,3098,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,62,3100,3148,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,63,3150,3198,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,64,3200,3248,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 2,2,65,3250,3297,.,.,.,.,.,.,.,.,.,.,2099691,target,practice,101,1,2,3,1,monocle,4,0.789939,0.119847,monocle_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,0,0,48,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,1,50,98,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,2,100,148,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,3,150,198,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,4,200,248,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,5,250,298,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,6,300,348,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,7,350,398,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,8,400,448,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,9,450,498,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,10,500,548,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,11,550,598,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,12,600,648,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,13,650,698,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,14,700,748,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,15,750,798,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,16,800,848,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,17,850,898,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,18,900,948,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,19,950,998,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,20,1000,1048,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,21,1050,1098,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,22,1100,1148,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,23,1150,1198,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,24,1200,1248,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,25,1250,1298,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,26,1300,1348,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,27,1350,1398,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,28,1400,1448,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,29,1450,1498,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,30,1500,1548,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,31,1550,1598,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,32,1600,1648,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,33,1650,1698,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,34,1700,1748,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,35,1750,1798,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,36,1800,1848,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,37,1850,1898,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,38,1900,1948,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,39,1950,1998,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,40,2000,2048,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,41,2050,2098,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,42,2100,2148,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,43,2150,2198,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,44,2200,2248,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,45,2250,2298,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,46,2300,2348,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,47,2350,2398,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 3,3,48,2400,2435,.,.,.,.,.,.,.,.,.,.,2106577,target,practice,103,1,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,0,0,48,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,1,50,98,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,2,100,148,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,3,150,198,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,4,200,248,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,5,250,298,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,6,300,348,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,7,350,398,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,8,400,448,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,9,450,498,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,10,500,548,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,11,550,598,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,12,600,648,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,13,650,698,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,14,700,748,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,15,750,798,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_1,Trial: 4,4,16,800,848,.,.,.,.,.,.,.,.,.,.,2112609,target,practice,105,1,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
