IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,BIN_START_TIME,BIN_END_TIME,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,TRIAL_START_TIME,RESPONSE,condition,item,list,phonemic_location,semantic_location,target_location,targetword,unrelated_location,timepoint_offset,timepoint_onset,target
1,Onset-to-mouseclick,3086172,Trial: 46,46,19,950,998,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,20,1000,1048,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,21,1050,1098,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,22,1100,1148,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,23,1150,1198,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,24,1200,1248,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,25,1250,1298,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,26,1300,1348,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,27,1350,1398,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,28,1400,1448,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,29,1450,1498,23,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,30,1500,1548,14,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,31,1550,1598,25,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 46,46,32,1600,1612,7,0,0,0,0,1,0,0,0,0,1913725,target,0,22,2,4,1,3,globe,2,0.774597,0.195208,globe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,0,0,48,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,1,50,98,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,2,100,148,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,3,150,198,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,4,200,248,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,5,250,298,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,6,300,348,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,7,350,398,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,8,400,448,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,9,450,498,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,10,500,548,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,11,550,598,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,12,600,648,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,13,650,698,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,14,700,748,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,15,750,798,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,16,800,848,0,0,0,0,25,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,17,850,898,0,0,0,0,14,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,18,900,948,0,0,0,0,13,0,0,0,0,1,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,19,950,998,0,0,19,0,6,0,0,0.76,0,0.24,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,20,1000,1048,0,0,18,0,7,0,0,0.72,0,0.28,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,21,1050,1098,0,0,13,0,12,0,0,0.52,0,0.48,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,22,1100,1148,0,0,9,0,3,0,0,0.75,0,0.25,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,23,1150,1198,5,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,24,1200,1248,18,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,25,1250,1298,0,0,0,0,0,0,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,26,1300,1348,0,0,0,0,0,0,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,27,1350,1398,0,0,0,0,0,0,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,28,1400,1448,18,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,29,1450,1498,20,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,30,1500,1548,15,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,31,1550,1598,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,32,1600,1648,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,33,1650,1698,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,34,1700,1748,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,35,1750,1798,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,36,1800,1848,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,37,1850,1898,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,38,1900,1948,25,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 48,48,39,1950,1995,23,0,0,0,0,1,0,0,0,0,1926753,target,1,15,2,1,2,4,stove,3,0.813073,0.163291,stove_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,0,0,48,0,0,0,0,24,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,1,50,98,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,2,100,148,0,0,0,0,15,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,3,150,198,0,0,0,0,11,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,4,200,248,0,0,0,0,12,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
