IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,BIN_START_TIME,BIN_END_TIME,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,TRIAL_START_TIME,RESPONSE,condition,item,list,phonemic_location,semantic_location,target_location,targetword,unrelated_location,timepoint_offset,timepoint_onset,target
1,Onset-to-mouseclick,308613_2,Trial: 3,3,10,500,548,0,0,0,0,25,0,0,0,0,1,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,11,550,598,0,0,0,0,25,0,0,0,0,1,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,12,600,648,0,0,0,0,25,0,0,0,0,1,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,13,650,698,0,0,0,0,25,0,0,0,0,1,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,14,700,748,0,0,0,0,9,0,0,0,0,1,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,15,750,798,0,0,0,5,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,16,800,848,0,0,0,25,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,17,850,898,0,0,0,25,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,18,900,948,0,0,0,25,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,19,950,998,0,0,0,15,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,20,1000,1048,0,0,0,25,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,21,1050,1098,0,0,0,25,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,22,1100,1148,0,0,0,8,0,0,0,0,1,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,23,1150,1198,0,4,0,0,0,0,1,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,24,1200,1248,0,18,0,0,0,0,1,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,25,1250,1298,0,0,0,0,0,0,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,26,1300,1348,12,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,27,1350,1398,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,28,1400,1448,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,29,1450,1498,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,30,1500,1548,19,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,31,1550,1598,19,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,32,1600,1648,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,33,1650,1698,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,34,1700,1748,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,35,1750,1798,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,36,1800,1848,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,37,1850,1898,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,38,1900,1948,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,39,1950,1998,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,40,2000,2048,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,41,2050,2098,5,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,42,2100,2148,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,43,2150,2198,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,44,2200,2248,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,45,2250,2298,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,46,2300,2348,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,47,2350,2398,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,48,2400,2448,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,49,2450,2498,25,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 3,3,50,2500,2518,10,0,0,0,0,1,0,0,0,0,1219580,target,practice,103,2,4,1,3,apron,2,0.746895,0.160633,apron_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,0,0,48,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,1,50,98,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,2,100,148,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,3,150,198,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,4,200,248,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,5,250,298,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,6,300,348,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,7,350,398,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,8,400,448,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,9,450,498,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,10,500,548,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,11,550,598,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,12,600,648,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,13,650,698,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,14,700,748,0,0,0,0,25,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,15,750,798,0,0,0,0,23,0,0,0,0,1,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,16,800,848,0,0,0,0,0,0,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,17,850,898,16,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,18,900,948,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,19,950,998,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,20,1000,1048,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,21,1050,1098,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,22,1100,1148,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,23,1150,1198,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,24,1200,1248,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,25,1250,1298,13,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,26,1300,1348,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,27,1350,1398,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,28,1400,1448,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,29,1450,1498,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,30,1500,1548,12,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,31,1550,1598,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,32,1600,1648,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,33,1650,1698,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,34,1700,1748,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,35,1750,1798,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,36,1800,1848,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,37,1850,1898,25,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 4,4,38,1900,1939,20,0,0,0,0,1,0,0,0,0,1225580,target,practice,105,2,2,3,1,snowboard,4,1.113107,0.155615,snowboard_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,0,0,48,0,0,0,0,24,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,1,50,98,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,2,100,148,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,3,150,198,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,4,200,248,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,5,250,298,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,6,300,348,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,7,350,398,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,8,400,448,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,9,450,498,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,10,500,548,0,0,0,0,25,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,11,550,598,0,0,0,0,20,0,0,0,0,1,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,12,600,648,0,0,0,0,0,0,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,13,650,698,0,24,0,0,0,0,1,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,14,700,748,0,25,0,0,0,0,1,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,15,750,798,0,19,0,0,0,0,1,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,16,800,848,0,0,0,0,0,0,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,17,850,898,0,0,15,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,18,900,948,0,0,25,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,19,950,998,0,0,24,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,20,1000,1048,0,0,12,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,21,1050,1098,0,0,25,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,22,1100,1148,0,0,25,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,23,1150,1198,0,0,25,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,24,1200,1248,0,0,1,0,0,0,0,1,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,25,1250,1298,17,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,26,1300,1348,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,27,1350,1398,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,28,1400,1448,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,29,1450,1498,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,30,1500,1548,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,31,1550,1598,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,32,1600,1648,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,33,1650,1698,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,34,1700,1748,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,35,1750,1798,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,36,1800,1848,25,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,37,1850,1898,21,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
1,Onset-to-mouseclick,308613_2,Trial: 5,5,38,1900,1948,13,0,0,0,0,1,0,0,0,0,1231036,target,practice,104,2,1,2,4,bowlingpin,3,0.960862,0.228648,bowlingpin_01.jpg
